Laid off Users in CERT5.2 from 2009-12 to 2011-05
ELM1123,2010-15-10,Evangeline Lysandra Mcconnell,ELM1123,Evangeline.Lysandra.Mcconnell@dtaa.com,ITAdmin,,2 - Executive,1 - Adminstration,6 - Security,3 - ElectronicSecurity,Darrel Naida Walton

CTT0639,2010-24-11,Christine TaShya Thomas,CTT0639,Christine.TaShya.Thomas@dtaa.com,Salesman,,1 - Executive,5 - SalesAndMarketing,2 - Sales,1 - RegionalSales,Chaney Daquan Lee

HMK0653,2010-05-11,Hillary Madaline Kaufman,HMK0653,Hillary.Madaline.Kaufman@dtaa.com,Technician,,1 - Executive,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,Chastity Emerald Sweet

VVG0624,2010-24-11,Vivien Vielka Gregory,VVG0624,Vivien.Vielka.Gregory@dtaa.com,ProductionLineWorker,,1 - Executive,3 - Manufacturing,3 - Assembly,2 - AssemblyDept,Bradley Tyrone Nieves

DXF1662,2010-01-11,Duncan Xerxes Fuentes,DXF1662,Duncan.Xerxes.Fuentes@dtaa.com,Physicist,,2 - Executive,2 - ResearchAndEngineering,2 - Research,4 - Lab,Brock Talon Garner

MIB0203,2010-04-11,Mufutau Ivor Bryant,MIB0203,Mufutau.Ivor.Bryant@dtaa.com,Technician,,1 - Executive,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,Chastity Emerald Sweet

NAO1281,2010-02-11,Naomi Ariana Owen,NAO1281,Naomi.Ariana.Owen@dtaa.com,Salesman,,2 - Executive,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,Chancellor Rudyard Marks

LLW0179,2010-12-11,Lyle Lionel Wade,LLW0179,Lyle.Lionel.Wade@dtaa.com,Statistician,,1 - Executive,4 - Finance,3 - FinancialPlanning,,Yolanda Jane Branch

SCI0778,2010-17-11,Sage Cecilia Irwin,SCI0778,Sage.Cecilia.Irwin@dtaa.com,ElectricalEngineer,,2 - Executive,2 - ResearchAndEngineering,4 - Engineering,3 - ElectricalEngineering,Graham Paul Silva

RAT0514,2010-12-11,Rogan Alden Talley,RAT0514,Rogan.Alden.Talley@dtaa.com,ElectricalEngineer,,1 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,3 - EmbeddedSoftware,Jakeem Ferris Cash

GKW0043,2010-05-11,Gage Kieran Warner,GKW0043,Gage.Kieran.Warner@dtaa.com,ITAdmin,,1 - Executive,1 - Adminstration,6 - Security,2 - ElectronicSecurity,Justine Paula Mccullough

ISW0738,2010-22-11,Ira Solomon Warner,ISW0738,Ira.Solomon.Warner@dtaa.com,WebDeveloper,,2 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,4 - WebSoftware,Thomas August Hammond

AYG1697,2010-16-11,Amber Yeo Guerrero,AYG1697,Amber.Yeo.Guerrero@dtaa.com,ProductionLineWorker,,2 - Executive,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,Flynn Malachi Hurley

LMW0837,2010-08-11,Lenore Melinda Webb,LMW0837,Lenore.Melinda.Webb@dtaa.com,ProductionLineWorker,,2 - Executive,3 - Manufacturing,3 - Assembly,1 - AssemblyDept,Prescott Jasper Collins

ICB1890,2010-23-11,Inez Celeste Browning,ICB1890,Inez.Celeste.Browning@dtaa.com,Physicist,,2 - Executive,2 - ResearchAndEngineering,2 - Research,5 - Lab,Keiko Quon Mccarthy

NTG1667,2010-19-11,Nathaniel Timon Galloway,NTG1667,Nathaniel.Timon.Galloway@dtaa.com,Physicist,,2 - Executive,2 - ResearchAndEngineering,2 - Research,4 - Lab,Brock Talon Garner

NAH1366,2010-17-11,Norman Akeem Harmon,NAH1366,Norman.Akeem.Harmon@dtaa.com,ProductionLineWorker,,1 - Executive,3 - Manufacturing,3 - Assembly,5 - AssemblyDept,Kuame Dale Graves

PLF1030,2010-16-11,Patrick Leroy Farmer,PLF1030,Patrick.Leroy.Farmer@dtaa.com,ProductionLineWorker,,1 - Executive,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,Evangeline Yoko Malone

REF1924,2010-10-11,Risa Elizabeth French,REF1924,Risa.Elizabeth.French@dtaa.com,Salesman,,2 - Executive,5 - SalesAndMarketing,2 - Sales,5 - RegionalSales,Rhona Maite Kennedy

PCK0271,2010-22-12,Prescott Coby Key,PCK0271,Prescott.Coby.Key@dtaa.com,ITAdmin,,2 - Executive,1 - Adminstration,6 - Security,2 - ElectronicSecurity,Jessica Jeanette Cline

DHR1157,2010-30-12,Deborah Hadassah Riley,DHR1157,Deborah.Hadassah.Riley@dtaa.com,SoftwareEngineer,Project 20,2 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,5 - DesktopSoftware,Allegra Genevieve Buckner

TPO1049,2010-21-12,Tana Portia Orr,TPO1049,Tana.Portia.Orr@dtaa.com,ProductionLineWorker,,1 - Executive,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,Evangeline Yoko Malone

ICB1354,2010-15-12,Isaiah Cody Baker,ICB1354,Isaiah.Cody.Baker@dtaa.com,ProductionLineWorker,,1 - Executive,3 - Manufacturing,3 - Assembly,5 - AssemblyDept,Kuame Dale Graves

RRS0056,2010-10-12,Ross Raphael Schwartz,RRS0056,Ross.Raphael.Schwartz@dtaa.com,AdministrativeAssistant,,1 - Executive,2 - ResearchAndEngineering,1 - ProjectManagement,,Rina Adena Horn

ZVW1475,2010-17-12,Zeph Vernon Wood,ZVW1475,Zeph.Vernon.Wood@dtaa.com,ProductionLineWorker,,2 - Executive,3 - Manufacturing,3 - Assembly,3 - AssemblyDept,Lara Yvonne Lopez

MJA1784,2010-28-12,Mona Judith Alford,MJA1784,Mona.Judith.Alford@dtaa.com,Physicist,,1 - Executive,2 - ResearchAndEngineering,2 - Research,5 - Lab,Quinn Dana Bradshaw

HMS1658,2010-30-12,Hedda Melissa Slater,HMS1658,Hedda.Melissa.Slater@dtaa.com,Technician,,1 - Executive,5 - SalesAndMarketing,3 - FieldService,4 - RegionalFieldService,Dacey Zenaida Miles

BYO1846,2010-15-12,Buffy Yolanda Ortiz,BYO1846,Buffy.Yolanda.Ortiz@dtaa.com,Salesman,,1 - Executive,5 - SalesAndMarketing,2 - Sales,5 - RegionalSales,Donna Erin Black

EJV0094,2010-13-12,Eagan Jarrod Vega,EJV0094,Eagan.Jarrod.Vega@dtaa.com,AdministrativeAssistant,,1 - Executive,2 - ResearchAndEngineering,4 - Engineering,,Gwendolyn Darrel Camacho

BRG0728,2010-09-12,Bert Ralph Gibbs,BRG0728,Bert.Ralph.Gibbs@dtaa.com,HardwareEngineer,,2 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,3 - EmbeddedSoftware,Raja Casey Decker

HPM0360,2010-17-12,Hall Phillip Mckenzie,HPM0360,Hall.Phillip.Mckenzie@dtaa.com,AdministrativeAssistant,,2 - Executive,3 - Manufacturing,1 - IndustrialEngineering,,Jeanette Ima Trujillo

HIS1394,2010-30-12,Hu Ira Shepard,HIS1394,Hu.Ira.Shepard@dtaa.com,Salesman,,1 - Executive,5 - SalesAndMarketing,2 - Sales,3 - RegionalSales,Cody Lyle Salinas

ACA1126,2010-03-12,Alma Charissa Atkins,ACA1126,Alma.Charissa.Atkins@dtaa.com,ITAdmin,,2 - Executive,1 - Adminstration,6 - Security,3 - ElectronicSecurity,Darrel Naida Walton

KJG1121,2010-28-12,Kendall Jamal Grimes,KJG1121,Kendall.Jamal.Grimes@dtaa.com,ITAdmin,,2 - Executive,1 - Adminstration,6 - Security,3 - ElectronicSecurity,Darrel Naida Walton

JOE1672,2010-10-12,Jordan Oscar Eaton,JOE1672,Jordan.Oscar.Eaton@dtaa.com,Scientist,,2 - Executive,2 - ResearchAndEngineering,2 - Research,4 - Lab,Brock Talon Garner

UKM0845,2010-09-12,Uriah Kelly Morse,UKM0845,Uriah.Kelly.Morse@dtaa.com,ProductionLineWorker,,2 - Executive,3 - Manufacturing,3 - Assembly,1 - AssemblyDept,Prescott Jasper Collins

GCB0118,2010-29-12,Gloria Carolyn Baird,GCB0118,Gloria.Carolyn.Baird@dtaa.com,MaterialsEngineer,,1 - Executive,2 - ResearchAndEngineering,4 - Engineering,4 - MaterialsEngineering,Kaitlin Riley Craft

KVF1143,2010-22-12,Kelsie Veda Flowers,KVF1143,Kelsie.Veda.Flowers@dtaa.com,Mathematician,,2 - Executive,2 - ResearchAndEngineering,2 - Research,2 - Lab,Harriet Cassidy Patrick

HXP0976,2010-20-12,Hilel Xenos Peterson,HXP0976,Hilel.Xenos.Peterson@dtaa.com,SoftwareDeveloper,Project 5,1 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,7 - WebSoftware,Eliana Patience Bonner

MZO1066,2010-20-12,Matthew Zachary Oneill,MZO1066,Matthew.Zachary.Oneill@dtaa.com,Salesman,,1 - Executive,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,Carl John Graham

DCC1119,2011-26-01,Daryl Carly Cohen,DCC1119,Daryl.Carly.Cohen@dtaa.com,ITAdmin,,2 - Executive,1 - Adminstration,6 - Security,3 - ElectronicSecurity,Darrel Naida Walton

KRC1348,2011-25-01,Kermit Reece Crosby,KRC1348,Kermit.Reece.Crosby@dtaa.com,Mathematician,,1 - Executive,2 - ResearchAndEngineering,2 - Research,3 - Lab,Quentin Nicolas Boyle

JDB1163,2011-02-01,Jeanette Deborah Bush,JDB1163,Jeanette.Deborah.Bush@dtaa.com,SoftwareEngineer,Project 30,2 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,5 - DesktopSoftware,Allegra Genevieve Buckner

DPK0954,2011-03-01,Daphne Phyllis Keith,DPK0954,Daphne.Phyllis.Keith@dtaa.com,SoftwareEngineer,Project 8,1 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,5 - DesktopSoftware,Rashad Rudyard Castro

NEG0281,2011-07-01,Nicolas Erich Gonzalez,NEG0281,Nicolas.Erich.Gonzalez@dtaa.com,ProjectManager,,2 - Executive,2 - ResearchAndEngineering,1 - ProjectManagement,,Susan Lenore Zimmerman

KJH0475,2011-14-01,Kuame Jerry Horton,KJH0475,Kuame.Jerry.Horton@dtaa.com,Physicist,,1 - Executive,2 - ResearchAndEngineering,2 - Research,1 - Lab,Kimberly Molly Graves

FZG0389,2010-30-12,Flynn Zachary Gilmore,FZG0389,Flynn.Zachary.Gilmore@dtaa.com,QualityEngineer,,2 - Executive,3 - Manufacturing,4 - QualityControl,,Miranda Orli Slater

JJW1785,2011-07-01,Jamalia Jillian Wynn,JJW1785,Jamalia.Jillian.Wynn@dtaa.com,Physicist,,1 - Executive,2 - ResearchAndEngineering,2 - Research,5 - Lab,Quinn Dana Bradshaw

RBC1624,2011-19-01,Ronan Baxter Callahan,RBC1624,Ronan.Baxter.Callahan@dtaa.com,Salesman,,1 - Executive,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,Freya Mara Gould

JDJ1949,2011-07-01,John Dieter Joyner,JDJ1949,John.Dieter.Joyner@dtaa.com,Salesman,,2 - Executive,5 - SalesAndMarketing,2 - Sales,5 - RegionalSales,Rhona Maite Kennedy

LVF1626,2011-14-01,Libby Vielka Farrell,LVF1626,Libby.Vielka.Farrell@dtaa.com,Salesman,,1 - Executive,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,Freya Mara Gould

MGB1235,2011-21-01,Mira Gemma Benton,MGB1235,Mira.Gemma.Benton@dtaa.com,Technician,,2 - Executive,2 - ResearchAndEngineering,4 - Engineering,8 - TestAndEvalualtion,Hollee Quynn Garrison

KHW0289,2011-05-01,Keefe Henry Wiley,KHW0289,Keefe.Henry.Wiley@dtaa.com,Scientist,,2 - Executive,2 - ResearchAndEngineering,2 - Research,,Phoebe Erin Mcdowell

ITA0159,2011-17-02,Ina Tallulah Ayers,ITA0159,Ina.Tallulah.Ayers@dtaa.com,ProductionLineWorker,,1 - Executive,3 - Manufacturing,3 - Assembly,2 - AssemblyDept,Bradley Tyrone Nieves

CKL0652,2011-25-02,Carly Karly Long,CKL0652,Carly.Karly.Long@dtaa.com,Technician,,1 - Executive,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,Chastity Emerald Sweet

VSB1317,2011-23-02,Vladimir Samson Blanchard,VSB1317,Vladimir.Samson.Blanchard@dtaa.com,Technician,,2 - Executive,5 - SalesAndMarketing,3 - FieldService,2 - RegionalFieldService,Kalia Brenna Luna

VRP0267,2010-08-08,Valentine Rigel Preston,VRP0267,Valentine.Rigel.Preston@dtaa.com,ITAdmin,,2 - Executive,1 - Adminstration,6 - Security,2 - ElectronicSecurity,Jessica Jeanette Cline

ZKP0542,2011-04-02,Zenia Kristen Petty,ZKP0542,Zenia.Kristen.Petty@dtaa.com,MechanicalEngineer,,1 - Executive,2 - ResearchAndEngineering,4 - Engineering,2 - MechanicalEngineering,Blythe Deborah Pugh

CAB1189,2011-18-02,Chancellor Allen Banks,CAB1189,Chancellor.Allen.Banks@dtaa.com,WebDeveloper,Project 42,2 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,7 - WebSoftware,Jackson Timothy Sullivan

JAL0811,2011-25-02,Jada Anastasia Le,JAL0811,Jada.Anastasia.Le@dtaa.com,ElectricalEngineer,Project 41,2 - Executive,2 - ResearchAndEngineering,4 - Engineering,6 - TestAndEvalualtion,Sarah Regina Reyes

YBH1926,2011-02-02,Yolanda Belle Hobbs,YBH1926,Yolanda.Belle.Hobbs@dtaa.com,Salesman,,2 - Executive,5 - SalesAndMarketing,2 - Sales,5 - RegionalSales,Rhona Maite Kennedy

LJM1807,2011-15-02,Lacey Jennifer Moore,LJM1807,Lacey.Jennifer.Moore@dtaa.com,ProductionLineWorker,,1 - Executive,3 - Manufacturing,3 - Assembly,7 - AssemblyDept,Preston Declan Barry

KCM0466,2011-11-02,Kimberley Callie Molina,KCM0466,Kimberley.Callie.Molina@dtaa.com,ITAdmin,Project 35,1 - Executive,1 - Adminstration,6 - Security,2 - ElectronicSecurity,Justine Paula Mccullough

KFS1029,2011-21-02,Kameko Frances Spencer,KFS1029,Kameko.Frances.Spencer@dtaa.com,ProductionLineWorker,,1 - Executive,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,Evangeline Yoko Malone

AMS1236,2011-04-02,Aaron Malik Santana,AMS1236,Aaron.Malik.Santana@dtaa.com,TestEngineer,Project 17,2 - Executive,2 - ResearchAndEngineering,4 - Engineering,8 - TestAndEvalualtion,Hollee Quynn Garrison

ALW0764,2011-28-02,Ashely Laurel Wilkerson,ALW0764,Ashely.Laurel.Wilkerson@dtaa.com,MechanicalEngineer,,2 - Executive,2 - ResearchAndEngineering,4 - Engineering,2 - MechanicalEngineering,Lana Hillary Pugh

CQR1172,2011-25-02,Colton Quinlan Rush,CQR1172,Colton.Quinlan.Rush@dtaa.com,ElectricalEngineer,,2 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,6 - EmbeddedSoftware,Eden Melodie Ballard

PTH0005,2011-18-02,Pearl Tatiana Hickman,PTH0005,Pearl.Tatiana.Hickman@dtaa.com,AdministrativeAssistant,,1 - Executive,,,,Nichole Jane Conner

CDB1594,2011-07-02,Cain Dalton Barron,CDB1594,Cain.Dalton.Barron@dtaa.com,ProductionLineWorker,,1 - Executive,3 - Manufacturing,3 - Assembly,6 - AssemblyDept,Daniel Aquila Chandler

EGM1222,2011-24-03,Emerson Griffin Mathews,EGM1222,Emerson.Griffin.Mathews@dtaa.com,ElectricalEngineer,,2 - Executive,2 - ResearchAndEngineering,4 - Engineering,8 - TestAndEvalualtion,Hollee Quynn Garrison

NIV1608,2011-03-03,Naida Isadora Velazquez,NIV1608,Naida.Isadora.Velazquez@dtaa.com,Salesman,,1 - Executive,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,Freya Mara Gould

LCB1869,2011-24-03,Leigh Carol Baldwin,LCB1869,Leigh.Carol.Baldwin@dtaa.com,Technician,,1 - Executive,5 - SalesAndMarketing,3 - FieldService,5 - RegionalFieldService,Allegra Leila Mcclain

AMB0745,2011-25-03,Aline Montana Burgess,AMB0745,Aline.Montana.Burgess@dtaa.com,TechnicalWriter,Project 33,2 - Executive,2 - ResearchAndEngineering,4 - Engineering,1 - Publications,Noah Kenyon Griffin

WSK1857,2011-30-03,Wynter Shea Kelley,WSK1857,Wynter.Shea.Kelley@dtaa.com,Technician,,1 - Executive,5 - SalesAndMarketing,3 - FieldService,5 - RegionalFieldService,Allegra Leila Mcclain

IJM0603,2011-30-03,Iliana Jade Mclaughlin,IJM0603,Iliana.Jade.Mclaughlin@dtaa.com,StockroomClerk,Project 39,1 - Executive,3 - Manufacturing,3 - Assembly,1 - Stockroom,Sydney Genevieve Nichols

MBW1149,2011-04-03,Martena Britanni Walters,MBW1149,Martena.Britanni.Walters@dtaa.com,Scientist,,2 - Executive,2 - ResearchAndEngineering,2 - Research,2 - Lab,Harriet Cassidy Patrick

SNK1280,2011-11-02,Sarah Natalie Knox,SNK1280,Sarah.Natalie.Knox@dtaa.com,Salesman,,2 - Executive,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,Chancellor Rudyard Marks

ELT1370,2011-01-03,Erica Lara Tran,ELT1370,Erica.Lara.Tran@dtaa.com,ProductionLineWorker,,1 - Executive,3 - Manufacturing,3 - Assembly,5 - AssemblyDept,Kuame Dale Graves

SQC1072,2011-08-03,Sylvester Quinn Chavez,SQC1072,Sylvester.Quinn.Chavez@dtaa.com,Salesman,,1 - Executive,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,Carl John Graham

IAJ1729,2011-18-03,Illiana Aurora Jones,IAJ1729,Illiana.Aurora.Jones@dtaa.com,Salesman,,2 - Executive,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,Ethan Branden Garrett

TMC0934,2011-14-03,Tate Merrill Cummings,TMC0934,Tate.Merrill.Cummings@dtaa.com,Scientist,,1 - Executive,2 - ResearchAndEngineering,2 - Research,2 - Lab,Anthony Buckminster Maxwell

WHB1247,2011-11-03,Wynne Hermione Burt,WHB1247,Wynne.Hermione.Burt@dtaa.com,ProductionLineWorker,,2 - Executive,3 - Manufacturing,3 - Assembly,2 - AssemblyDept,Rebecca Maya Haynes

GTN1021,2011-23-03,Gage Theodore Neal,GTN1021,Gage.Theodore.Neal@dtaa.com,TestEngineer,Project 47,1 - Executive,2 - ResearchAndEngineering,4 - Engineering,8 - TestAndEvalualtion,Drake Joshua Harrell

XBK0246,2011-20-04,Xander Brady Kramer,XBK0246,Xander.Brady.Kramer@dtaa.com,HumanResourceSpecialist,,2 - Executive,1 - Adminstration,1 - Personnel,,Selma Tatyana Warner

ZEH0685,2011-01-04,Zoe Ebony Henry,ZEH0685,Zoe.Ebony.Henry@dtaa.com,ITAdmin,,2 - Executive,1 - Adminstration,6 - Security,2 - ElectronicSecurity,Jessica Jeanette Cline

FIM0605,2011-19-04,Felix Ian Mclean,FIM0605,Felix.Ian.Mclean@dtaa.com,StockroomClerk,,1 - Executive,3 - Manufacturing,3 - Assembly,1 - Stockroom,Sydney Genevieve Nichols

JRB0759,2011-20-04,John Robert Buchanan,JRB0759,John.Robert.Buchanan@dtaa.com,MechanicalEngineer,,2 - Executive,2 - ResearchAndEngineering,4 - Engineering,2 - MechanicalEngineering,Lana Hillary Pugh

JUP1472,2011-09-03,Jada Uta Petty,JUP1472,Jada.Uta.Petty@dtaa.com,ProductionLineWorker,,2 - Executive,3 - Manufacturing,3 - Assembly,3 - AssemblyDept,Lara Yvonne Lopez

ETW0002,2011-04-04,Eden Tanisha Woodward,ETW0002,Eden.Tanisha.Woodward@dtaa.com,AdministrativeAssistant,,,,,,Anjolie Evangeline Houston

DCA0857,2011-30-04,Dale Cooper Alston,DCA0857,Dale.Cooper.Alston@dtaa.com,Salesman,,2 - Executive,5 - SalesAndMarketing,2 - Sales,1 - RegionalSales,Rae Yetta Greer

KSS1005,2010-16-10,Kasimir Seth Summers,KSS1005,Kasimir.Seth.Summers@dtaa.com,ComputerScientist,,1 - Executive,2 - ResearchAndEngineering,4 - Engineering,7 - SystemsEngineering,Tanner Luke Banks

WWW0701,2011-18-04,Willow Wilma Walter,WWW0701,Willow.Wilma.Walter@dtaa.com,SoftwareQualityEngineer,Project 0,2 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,1 - SQA,Brennan Thaddeus Dominguez

LMM0167,2011-05-04,Lysandra Medge Maxwell,LMM0167,Lysandra.Medge.Maxwell@dtaa.com,Engineer,Project 37,1 - Executive,3 - Manufacturing,4 - QualityControl,,Scarlet Tasha Harvey

MEW0485,2011-08-04,Mira Elizabeth Wooten,MEW0485,Mira.Elizabeth.Wooten@dtaa.com,SoftwareQualityEngineer,Project 14,1 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,1 - SQA,Lars Tarik Patterson

GPO1020,2011-25-04,Gary Perry Odom,GPO1020,Gary.Perry.Odom@dtaa.com,Technician,,1 - Executive,2 - ResearchAndEngineering,4 - Engineering,8 - TestAndEvalualtion,Drake Joshua Harrell

HJO0779,2011-08-04,Hiroko Jenna Olsen,HJO0779,Hiroko.Jenna.Olsen@dtaa.com,MaterialsEngineer,,2 - Executive,2 - ResearchAndEngineering,4 - Engineering,4 - MaterialsEngineering,Uriel Michael Burns

LKC0405,2011-26-04,Laurel Kathleen Carson,LKC0405,Laurel.Kathleen.Carson@dtaa.com,AdministrativeAssistant,,2 - Executive,5 - SalesAndMarketing,,,Jeanette Jenette Mcleod

OKM1092,2011-29-04,Odette Kay Mueller,OKM1092,Odette.Kay.Mueller@dtaa.com,Technician,,1 - Executive,5 - SalesAndMarketing,3 - FieldService,2 - RegionalFieldService,Moana Gemma Talley

XAM0376,2011-27-04,Xerxes Ashton Moses,XAM0376,Xerxes.Ashton.Moses@dtaa.com,StockroomClerk,Project 1,1 - Executive,3 - Manufacturing,3 - Assembly,3 - Stockroom,Alma Nola Tillman

HBW0057,2011-06-05,Hoyt Berk Wiley,HBW0057,Hoyt.Berk.Wiley@dtaa.com,ProjectManager,,1 - Executive,2 - ResearchAndEngineering,1 - ProjectManagement,,Rina Adena Horn

MTP1582,2011-20-05,Maia Tasha Porter,MTP1582,Maia.Tasha.Porter@dtaa.com,ProductionLineWorker,,1 - Executive,3 - Manufacturing,3 - Assembly,6 - AssemblyDept,Daniel Aquila Chandler

ACB0220,2011-10-05,Alyssa Cherokee Brock,ACB0220,Alyssa.Cherokee.Brock@dtaa.com,PurchasingClerk,Project 1,1 - Executive,6 - PurchasingAndContracts,1 - Purchasing,,Cameron Keaton Pacheco

VAH1292,2011-26-05,Vance Alec Huffman,VAH1292,Vance.Alec.Huffman@dtaa.com,Salesman,,2 - Executive,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,Chancellor Rudyard Marks

DCV1185,2011-25-05,Dawn Caryn Vang,DCV1185,Dawn.Caryn.Vang@dtaa.com,ComputerProgrammer,Project 38,2 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,7 - WebSoftware,Jackson Timothy Sullivan

JKB1843,2011-05-05,Jonathan Kasimir Buck,JKB1843,Jonathan.Kasimir.Buck@dtaa.com,Salesman,,1 - Executive,5 - SalesAndMarketing,2 - Sales,5 - RegionalSales,Donna Erin Black

SLC1865,2011-02-05,Shoshana Leila Chavez,SLC1865,Shoshana.Leila.Chavez@dtaa.com,Technician,,1 - Executive,5 - SalesAndMarketing,3 - FieldService,5 - RegionalFieldService,Allegra Leila Mcclain

KMO0382,2011-31-05,Karly Maxine Owens,KMO0382,Karly.Maxine.Owens@dtaa.com,ProductionLineWorker,,2 - Executive,3 - Manufacturing,3 - Assembly,1 - AssemblyDept,Prescott Jasper Collins

CWW1120,2011-13-05,Calvin Wayne Watson,CWW1120,Calvin.Wayne.Watson@dtaa.com,ITAdmin,,2 - Executive,1 - Adminstration,6 - Security,3 - ElectronicSecurity,Darrel Naida Walton

HSN0675,2011-29-04,Halee Sopoline Norris,HSN0675,Halee.Sopoline.Norris@dtaa.com,SecurityGuard,,2 - Executive,1 - Adminstration,6 - Security,1 - BuildingSecurity,Vaughan Chaney Chang

DJH0253,2011-27-05,Darryl Jolene Hays,DJH0253,Darryl.Jolene.Hays@dtaa.com,HealthSafetyEngineer,,2 - Executive,1 - Adminstration,4 - Safety,,Kenneth Jackson Nichols

VPA0974,2011-24-05,Venus Pamela Atkins,VPA0974,Venus.Pamela.Atkins@dtaa.com,WebDeveloper,Project 40,1 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,7 - WebSoftware,Eliana Patience Bonner

TMT0851,2011-11-05,Tarik Murphy Thornton,TMT0851,Tarik.Murphy.Thornton@dtaa.com,Salesman,,2 - Executive,5 - SalesAndMarketing,2 - Sales,1 - RegionalSales,Rae Yetta Greer

JIP1503,2011-31-05,James Ira Potter,JIP1503,James.Ira.Potter@dtaa.com,Salesman,,2 - Executive,5 - SalesAndMarketing,2 - Sales,3 - RegionalSales,Raymond Edward Larson

ACE1431,2011-09-05,Alma Claudia Emerson,ACE1431,Alma.Claudia.Emerson@dtaa.com,Technician,,1 - Executive,5 - SalesAndMarketing,3 - FieldService,3 - RegionalFieldService,Michelle Yoshi Booker

LAH0463,2011-06-05,Lesley Aiko Holloway,LAH0463,Lesley.Aiko.Holloway@dtaa.com,ITAdmin,,1 - Executive,1 - Adminstration,6 - Security,2 - ElectronicSecurity,Justine Paula Mccullough

