September Dai Roberson,SDR0388,September.Dai.Roberson@dtaa.com,AdministrativeAssistant,,2 - Executive,3 - Manufacturing,4 - QualityControl,,Miranda Orli Slater

Lillian Aretha Scott,LAS0256,Lillian.Aretha.Scott@dtaa.com,NursePractitioner,,2 - Executive,1 - Adminstration,5 - Medical,,Emma Jocelyn Barnes

Amy Naida Clements,ANC0027,Amy.Naida.Clements@dtaa.com,AdministrativeAssistant,,1 - Executive,1 - Adminstration,3 - Training,,Brennan Dieter Frank

Knox Ignatius Chaney,KIC0438,Knox.Ignatius.Chaney@dtaa.com,Manager,Project 5,2 - Executive,6 - PurchasingAndContracts,2 - Pricing,,Zelenia Ann Reeves

Vladimir Buckminster King,VBK0007,Vladimir.Buckminster.King@dtaa.com,VicePresident,,1 - Executive,2 - ResearchAndEngineering,,,Nichole Jane Conner

Lysandra Medge Maxwell,LMM0167,Lysandra.Medge.Maxwell@dtaa.com,Engineer,Project 37,1 - Executive,3 - Manufacturing,4 - QualityControl,,Scarlet Tasha Harvey

Jakeem Michael Pratt,JMP0275,Jakeem.Michael.Pratt@dtaa.com,AdministrativeAssistant,,2 - Executive,2 - ResearchAndEngineering,,,Barry Clark Lynch

Caleb Gary Noble,CGN0451,Caleb.Gary.Noble@dtaa.com,Attorney,,2 - Executive,6 - PurchasingAndContracts,3 - Contracts,,Cecilia Priscilla Larson

Heidi Yvette Adams,HYA0368,Heidi.Yvette.Adams@dtaa.com,MechanicalEngineer,,2 - Executive,3 - Manufacturing,2 - ManufacturingEngineering,,Daniel Jakeem Wilkins

Dane Elton Mcmahon,DEM0018,Dane.Elton.Mcmahon@dtaa.com,Director,,1 - Executive,1 - Adminstration,6 - Security,,Cade Wesley Clayton

Amaya Stacy Michael,ASM0398,Amaya.Stacy.Michael@dtaa.com,Accountant,Project 6,2 - Executive,4 - Finance,1 - Accounting,,Evelyn Maile Mosley

Acton Reese Lowe,ARL0411,Acton.Reese.Lowe@dtaa.com,Mathematician,,2 - Executive,5 - SalesAndMarketing,1 - MarketAnalysis,,Caesar Tate Keller

Bert Dylan Rios,BDR0223,Bert.Dylan.Rios@dtaa.com,PurchasingClerk,Project 39,1 - Executive,6 - PurchasingAndContracts,2 - Pricing,,Aaron Kareem Meyer

Emma Jocelyn Barnes,EJB0241,Emma.Jocelyn.Barnes@dtaa.com,Director,,2 - Executive,1 - Adminstration,5 - Medical,,Lareina Kylie Madden

Thor Ray Snyder,TRS0224,Thor.Ray.Snyder@dtaa.com,AdministrativeAssistant,,1 - Executive,6 - PurchasingAndContracts,3 - Contracts,,Lisandra Jolene Murphy

Imani Deanna Church,IDC0249,Imani.Deanna.Church@dtaa.com,HumanResourceSpecialist,Project 32,2 - Executive,1 - Adminstration,2 - EmployeeRelations,,Jael Robin Chavez

Gemma Hiroko Woods,GHW0372,Gemma.Hiroko.Woods@dtaa.com,Supervisor,,2 - Executive,3 - Manufacturing,3 - Assembly,,Reagan Zephr Ballard

Althea MacKenzie Berger,AMB0403,Althea.MacKenzie.Berger@dtaa.com,Statistician,,2 - Executive,4 - Finance,3 - FinancialPlanning,,Upton Colby Colon

Hunter Tate Beard,HTB0444,Hunter.Tate.Beard@dtaa.com,PurchasingClerk,Project 15,2 - Executive,6 - PurchasingAndContracts,1 - Purchasing,,Liberty Laura Buchanan

Chiquita Brenna Gross,CBG0183,Chiquita.Brenna.Gross@dtaa.com,Director,,1 - Executive,5 - SalesAndMarketing,2 - Sales,,Forrest Robert Mcgee

Cleo Leah Nash,CLN0061,Cleo.Leah.Nash@dtaa.com,AdministrativeAssistant,,1 - Executive,2 - ResearchAndEngineering,2 - Research,,Dominique Karly Charles

Chiquita Regan David,CRD0404,Chiquita.Regan.David@dtaa.com,FinancialAnalyst,,2 - Executive,4 - Finance,3 - FinancialPlanning,,Upton Colby Colon

Bert Grant Mann,BGM0233,Bert.Grant.Mann@dtaa.com,VicePresident,,2 - Executive,4 - Finance,,,Jamalia Daria Riggs

Aristotle Uriel Hancock,AUH0138,Aristotle.Uriel.Hancock@dtaa.com,IndustrialEngineer,Project 33,1 - Executive,3 - Manufacturing,1 - IndustrialEngineering,,Mikayla Daria Nguyen

Howard Brent Frost,HBF0022,Howard.Brent.Frost@dtaa.com,HumanResourceSpecialist,Project 21,1 - Executive,1 - Adminstration,1 - Personnel,,Julian Joseph Shaw

Quamar Zachary Harrington,QZH0367,Quamar.Zachary.Harrington@dtaa.com,MechanicalEngineer,,2 - Executive,3 - Manufacturing,2 - ManufacturingEngineering,,Daniel Jakeem Wilkins

Yolanda Jane Branch,YJB0171,Yolanda.Jane.Branch@dtaa.com,Manager,Project 22,1 - Executive,4 - Finance,3 - FinancialPlanning,,Herrod Bevis Pearson

Otto Wang Santos,OWS0279,Otto.Wang.Santos@dtaa.com,Director,,2 - Executive,2 - ResearchAndEngineering,4 - Engineering,,Barry Clark Lynch

Akeem Gray Barrett,AGB0447,Akeem.Gray.Barrett@dtaa.com,PurchasingClerk,Project 1,2 - Executive,6 - PurchasingAndContracts,2 - Pricing,,Knox Ignatius Chaney

Jane Pascale Buchanan,JPB0450,Jane.Pascale.Buchanan@dtaa.com,Engineer,Project 41,2 - Executive,6 - PurchasingAndContracts,3 - Contracts,,Cecilia Priscilla Larson

Jeanette Jenette Mcleod,JJM0234,Jeanette.Jenette.Mcleod@dtaa.com,VicePresident,,2 - Executive,5 - SalesAndMarketing,,,Jamalia Daria Riggs

Herrod Bevis Pearson,HBP0009,Herrod.Bevis.Pearson@dtaa.com,VicePresident,,1 - Executive,4 - Finance,,,Nichole Jane Conner

Jaden Aileen Waters,JAW0280,Jaden.Aileen.Waters@dtaa.com,AdministrativeAssistant,,2 - Executive,2 - ResearchAndEngineering,1 - ProjectManagement,,Susan Lenore Zimmerman

Anastasia Ora Bishop,AOB0391,Anastasia.Ora.Bishop@dtaa.com,QualityEngineer,,2 - Executive,3 - Manufacturing,4 - QualityControl,,Miranda Orli Slater

Hasad Fritz Cortez,HFC0248,Hasad.Fritz.Cortez@dtaa.com,AdministrativeAssistant,,2 - Executive,1 - Adminstration,2 - EmployeeRelations,,Jael Robin Chavez

Pascale Kitra Simmons,PKS0278,Pascale.Kitra.Simmons@dtaa.com,Director,,2 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,,Barry Clark Lynch

Herrod Demetrius Mcdonald,HDM0017,Herrod.Demetrius.Mcdonald@dtaa.com,Director,,1 - Executive,1 - Adminstration,5 - Medical,,Cade Wesley Clayton

Lionel Vladimir Conley,LVC0408,Lionel.Vladimir.Conley@dtaa.com,Director,,2 - Executive,5 - SalesAndMarketing,3 - FieldService,,Jeanette Jenette Mcleod

Grace Brynne Valenzuela,GBV0440,Grace.Brynne.Valenzuela@dtaa.com,AdministrativeAssistant,,2 - Executive,6 - PurchasingAndContracts,1 - Purchasing,,Liberty Laura Buchanan

Aaron Kareem Meyer,AKM0214,Aaron.Kareem.Meyer@dtaa.com,Manager,Project 0,1 - Executive,6 - PurchasingAndContracts,2 - Pricing,,Neve Julie Burton

Kitra Alexa Mack,KAM0169,Kitra.Alexa.Mack@dtaa.com,Manager,,1 - Executive,4 - Finance,1 - Accounting,,Herrod Bevis Pearson

TaShya Miriam Rush,TMR0186,TaShya.Miriam.Rush@dtaa.com,Statistician,,1 - Executive,5 - SalesAndMarketing,1 - MarketAnalysis,,Alana Lillian Nielsen

Shoshana Jescie Graves,SJG0228,Shoshana.Jescie.Graves@dtaa.com,Engineer,Project 9,1 - Executive,6 - PurchasingAndContracts,3 - Contracts,,Lisandra Jolene Murphy

Murphy Linus Campbell,MLC0141,Murphy.Linus.Campbell@dtaa.com,MechanicalEngineer,,1 - Executive,3 - Manufacturing,2 - ManufacturingEngineering,,Iliana Maggie Cain

Phoebe Erin Mcdowell,PEM0277,Phoebe.Erin.Mcdowell@dtaa.com,Director,,2 - Executive,2 - ResearchAndEngineering,2 - Research,,Barry Clark Lynch

Brandon Byron Newton,BBN0449,Brandon.Byron.Newton@dtaa.com,Attorney,,2 - Executive,6 - PurchasingAndContracts,3 - Contracts,,Cecilia Priscilla Larson

Kieran Reece Castro,KRC0441,Kieran.Reece.Castro@dtaa.com,PurchasingClerk,Project 28,2 - Executive,6 - PurchasingAndContracts,1 - Purchasing,,Liberty Laura Buchanan

Devin Abel Reid,DAR0139,Devin.Abel.Reid@dtaa.com,AdministrativeAssistant,,1 - Executive,3 - Manufacturing,2 - ManufacturingEngineering,,Iliana Maggie Cain

Barry Clark Lynch,BCL0231,Barry.Clark.Lynch@dtaa.com,VicePresident,Project 28,2 - Executive,2 - ResearchAndEngineering,,,Jamalia Daria Riggs

Jayme Catherine Cohen,JCC0016,Jayme.Catherine.Cohen@dtaa.com,Director,,1 - Executive,1 - Adminstration,4 - Safety,,Cade Wesley Clayton

Isaac Thaddeus Vasquez,ITV0200,Isaac.Thaddeus.Vasquez@dtaa.com,AdministrativeAssistant,,1 - Executive,5 - SalesAndMarketing,3 - FieldService,,Minerva Xandra Miranda

Grant John Burks,GJB0363,Grant.John.Burks@dtaa.com,AdministrativeAssistant,Project 18,2 - Executive,3 - Manufacturing,2 - ManufacturingEngineering,,Daniel Jakeem Wilkins

Hillary Renee Ellison,HRE0297,Hillary.Renee.Ellison@dtaa.com,SoftwareEngineer,Project 3,2 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,,Pascale Kitra Simmons

Levi Dante Mckenzie,LDM0399,Levi.Dante.Mckenzie@dtaa.com,AdministrativeAssistant,Project 15,2 - Executive,4 - Finance,2 - Payroll,,Quemby Cara Roy

Lisandra Jolene Murphy,LJM0215,Lisandra.Jolene.Murphy@dtaa.com,Manager,,1 - Executive,6 - PurchasingAndContracts,3 - Contracts,,Neve Julie Burton

Olga Anjolie Bean,OAB0181,Olga.Anjolie.Bean@dtaa.com,AdministrativeAssistant,,1 - Executive,5 - SalesAndMarketing,,,Forrest Robert Mcgee

Cameron Roanna Garza,CRG0063,Cameron.Roanna.Garza@dtaa.com,Scientist,,1 - Executive,2 - ResearchAndEngineering,2 - Research,,Dominique Karly Charles

Charde Olivia Baxter,COB0021,Charde.Olivia.Baxter@dtaa.com,HumanResourceSpecialist,Project 8,1 - Executive,1 - Adminstration,1 - Personnel,,Julian Joseph Shaw

Daniel Linus Barron,DLB0401,Daniel.Linus.Barron@dtaa.com,AdministrativeStaff,,2 - Executive,4 - Finance,2 - Payroll,,Quemby Cara Roy

Adrian Kieran Kent,AKK0032,Adrian.Kieran.Kent@dtaa.com,NursePractitioner,,1 - Executive,1 - Adminstration,5 - Medical,,Herrod Demetrius Mcdonald

Isaiah Blaze Rios,IBR0131,Isaiah.Blaze.Rios@dtaa.com,AdministrativeAssistant,,1 - Executive,3 - Manufacturing,,,Omar Tyler Bailey

Cadman John Mann,CJM0410,Cadman.John.Mann@dtaa.com,Statistician,,2 - Executive,5 - SalesAndMarketing,1 - MarketAnalysis,,Caesar Tate Keller

Sebastian Caldwell Bryant,SCB0187,Sebastian.Caldwell.Bryant@dtaa.com,Mathematician,,1 - Executive,5 - SalesAndMarketing,1 - MarketAnalysis,,Alana Lillian Nielsen

Genevieve Cecilia Thornton,GCT0366,Genevieve.Cecilia.Thornton@dtaa.com,MechanicalEngineer,,2 - Executive,3 - Manufacturing,2 - ManufacturingEngineering,,Daniel Jakeem Wilkins

Keefe Henry Wiley,KHW0289,Keefe.Henry.Wiley@dtaa.com,Scientist,,2 - Executive,2 - ResearchAndEngineering,2 - Research,,Phoebe Erin Mcdowell

Karyn Meghan Mooney,KMM0014,Karyn.Meghan.Mooney@dtaa.com,Director,,1 - Executive,1 - Adminstration,2 - EmployeeRelations,,Cade Wesley Clayton

Dante Roth Martin,DRM0443,Dante.Roth.Martin@dtaa.com,PurchasingClerk,Project 28,2 - Executive,6 - PurchasingAndContracts,1 - Purchasing,,Liberty Laura Buchanan

Lareina Kylie Madden,LKM0230,Lareina.Kylie.Madden@dtaa.com,VicePresident,,2 - Executive,1 - Adminstration,,,Jamalia Daria Riggs

Maggie Kimberley Keith,MKK0364,Maggie.Kimberley.Keith@dtaa.com,ElectricalEngineer,,2 - Executive,3 - Manufacturing,2 - ManufacturingEngineering,,Daniel Jakeem Wilkins

Myra Eliana Cain,MEC0212,Myra.Eliana.Cain@dtaa.com,AdministrativeAssistant,,1 - Executive,6 - PurchasingAndContracts,,,Neve Julie Burton

Clarke Paul White,CPW0219,Clarke.Paul.White@dtaa.com,PurchasingClerk,Project 1,1 - Executive,6 - PurchasingAndContracts,1 - Purchasing,,Cameron Keaton Pacheco

Albert Slade Ochoa,ASO0180,Albert.Slade.Ochoa@dtaa.com,FinancialAnalyst,,1 - Executive,4 - Finance,3 - FinancialPlanning,,Yolanda Jane Branch

Omar Tyler Bailey,OTB0008,Omar.Tyler.Bailey@dtaa.com,VicePresident,,1 - Executive,3 - Manufacturing,,,Nichole Jane Conner

Samson Dakota French,SDF0318,Samson.Dakota.French@dtaa.com,AdministrativeAssistant,,2 - Executive,2 - ResearchAndEngineering,4 - Engineering,,Otto Wang Santos

Laurel Kathleen Carson,LKC0405,Laurel.Kathleen.Carson@dtaa.com,AdministrativeAssistant,,2 - Executive,5 - SalesAndMarketing,,,Jeanette Jenette Mcleod

Caesar Tate Keller,CTK0406,Caesar.Tate.Keller@dtaa.com,Director,,2 - Executive,5 - SalesAndMarketing,1 - MarketAnalysis,,Jeanette Jenette Mcleod

Pearl Tatiana Hickman,PTH0005,Pearl.Tatiana.Hickman@dtaa.com,AdministrativeAssistant,,1 - Executive,,,,Nichole Jane Conner

Neve Julie Burton,NJB0011,Neve.Julie.Burton@dtaa.com,VicePresident,Project 18,1 - Executive,6 - PurchasingAndContracts,,,Nichole Jane Conner

Tatum Tana Daniel,TTD0288,Tatum.Tana.Daniel@dtaa.com,Scientist,,2 - Executive,2 - ResearchAndEngineering,2 - Research,,Phoebe Erin Mcdowell

Keane Tanner Sanchez,KTS0058,Keane.Tanner.Sanchez@dtaa.com,ProjectManager,Project 21,1 - Executive,2 - ResearchAndEngineering,1 - ProjectManagement,,Rina Adena Horn

Quemby Cara Roy,QCR0394,Quemby.Cara.Roy@dtaa.com,Manager,Project 17,2 - Executive,4 - Finance,2 - Payroll,,Bert Grant Mann

Alana Lillian Nielsen,ALN0182,Alana.Lillian.Nielsen@dtaa.com,Director,,1 - Executive,5 - SalesAndMarketing,1 - MarketAnalysis,,Forrest Robert Mcgee

Rogan Troy Ball,RTB0140,Rogan.Troy.Ball@dtaa.com,ElectricalEngineer,,1 - Executive,3 - Manufacturing,2 - ManufacturingEngineering,,Iliana Maggie Cain

Ignacia Karleigh Strickland,IKS0136,Ignacia.Karleigh.Strickland@dtaa.com,AdministrativeAssistant,,1 - Executive,3 - Manufacturing,1 - IndustrialEngineering,,Mikayla Daria Nguyen

Lack Flags: 0-projects, 1-BU, 2-FU, 3-Department, 4-Team, 5-Supervisor
0
1
4
24
184
1
